#src_id	dest_id	edge_type	number_common_taxa	percent_common_taxa
30	86	2	1	0
30	88	2	1	0
30	92	2	1	0
30	99	2	1	0
30	100	2	1	0
30	103	2	1	0
30	109	2	1	0
30	112	2	1	0
30	114	2	1	0
30	116	2	1	0
30	118	2	1	0
30	119	2	1	0
30	121	2	1	0
30	123	2	1	0
30	125	2	1	0
30	127	2	1	0
30	128	2	1	0
30	130	2	1	0
30	137	2	1	0
30	139	2	1	0
30	141	2	1	0
30	143	2	1	0
30	145	2	1	0
30	149	2	1	0
30	151	2	1	0
30	153	2	1	0
30	156	2	1	0
30	163	2	1	0
30	165	2	1	0
30	167	2	1	0
30	168	2	1	0
30	169	2	1	0
30	172	2	1	0
30	175	2	1	0
30	177	2	1	0
30	179	2	1	0
30	181	2	1	0
30	182	2	1	0
30	184	2	1	0
30	187	2	1	0
30	188	2	1	0
30	191	2	1	0
30	193	2	1	0
30	194	2	1	0
30	196	2	1	0
30	198	2	1	0
30	201	2	1	0
30	203	2	1	0
30	205	2	1	0
30	208	2	1	0
30	209	2	1	0
30	212	2	1	0
